timestamp,device_id,cpu_usage_idle,mem_total,mem_used,system_load1,system_load15,system_load5
1723122400,vm101,99.5993990986,4097830912,1959731200,0,0.11,0.06
1723122410,vm101,99.5997999,4097830912,1960054784,0,0.11,0.06
1723122420,vm101,99.6492985971,4097830912,1960792064,0,0.1,0.06
1723122430,vm101,99.4997498749,4097830912,1960787968,0,0.1,0.06
1723122440,vm101,99.6995493239,4097830912,1960787968,0,0.1,0.05
1723122450,vm101,99.6494742113,4097830912,1960787968,0,0.1,0.05
1723122460,vm101,99.6496496496,4097830912,1960787968,0,0.1,0.05
1723122470,vm101,99.4997498749,4097830912,1966977024,0,0.09,0.05
1723122480,vm101,99.6494742113,4097830912,1966977024,0,0.09,0.05
1723122490,vm101,99.3990986479,4097830912,1966977024,0,0.09,0.04
1723122500,vm101,99.5493239859,4097830912,1966977024,0.08,0.1,0.06
1723122510,vm101,99.7496244366,4097830912,1967235072,0.07,0.09,0.06
1723122520,vm101,99.5495495495,4097830912,1967230976,0.06,0.09,0.05
1723122530,vm101,99.6996996997,4097830912,1967468544,0.05,0.09,0.05
1723122540,vm101,99.7498749374,4097830912,1971662848,0.04,0.09,0.05
